symbol,regime,sector,sector_bucket,entry_date,exit_date,entry_price,exit_price,shares,atr_at_entry,initial_stop,breakeven_hit,profit,profit_pct,hold_days,exit_reason,size_multiplier,deferred_exit,slippage_applied
VBL.NS,R2,FMCG,Named Sector,2022-01-27,2022-02-01,116.37999725341795,121.46666717529295,57,4.198580486632765,103.78425579351966,True,276.3829256744393,4.370742431621435,3,SMA Exit,1.0,False,False
JUBLFOOD.NS,R2,Consumer Services,Named Sector,2022-01-25,2022-02-02,690.2000122070312,693.0,8,25.052984518047026,615.0410586528901,False,11.334302246094921,0.4056777373873576,5,RSI Overbought,0.5,False,False
VOLTAS.NS,R2,Consumer Durables,Named Sector,2022-01-25,2022-02-02,1185.0,1183.1500244140625,7,34.21671442857251,1082.3498567142824,False,-29.526879272460064,-0.1561160832014768,5,SMA Exit,0.5,False,False
INDIGO.NS,R2,Others,Others,2022-01-25,2022-02-02,1985.0999755859373,1960.0,4,70.71281814371216,1772.9615211548007,False,-116.18030224609174,-1.2644187141520955,5,RSI Overbought,0.5,False,False
ULTRACEMCO.NS,R2,Construction Materials,Named Sector,2022-02-15,2022-02-15,7100.0,7100.0,1,181.10103896411061,6556.696883107668,True,-14.199999999999818,0.0,1,Chandelier Stop,0.5,False,False
PHOENIXLTD.NS,R2,Realty,Named Sector,2022-02-15,2022-02-17,465.7000122070313,492.4500122070313,8,21.660630228595984,400.71812152124335,False,206.33479980468792,5.744041077694462,2,SMA Exit,0.5,False,False
LODHA.NS,R2,Realty,Named Sector,2022-02-15,2022-02-17,619.9000244140625,643.4249877929688,5,30.25966548564366,529.1210279571316,False,111.3081918334965,3.7949608731089093,2,SMA Exit,0.5,False,False
INDIGO.NS,R2,Others,Others,2022-02-24,2022-02-24,1975.0,1825.5406791212622,2,88.88874131698647,1708.3337760490406,False,-306.5197231157176,-7.567560550822167,1,Initial Stop,0.5,False,False
KPITTECH.NS,R2,IT,Named Sector,2022-04-20,2022-04-27,549.0,505.2999877929688,15,23.714314147383412,477.85705755784977,False,-671.3146829223615,-7.959929363757959,5,Time Stop,1.0,False,False
OBEROIRLTY.NS,R2,Realty,Named Sector,2022-04-26,2022-04-27,930.0,940.0,9,38.35048260234315,814.9485521929705,False,73.17000000000189,1.0752688172043012,1,SMA Exit,1.0,False,False
APOLLOHOSP.NS,R2,Healthcare,Named Sector,2022-04-28,2022-05-04,4580.0,4013.300048828125,2,149.43631722849003,4131.69104831453,False,-1150.586502441406,-12.373361379298581,4,Initial Stop,1.0,False,False
AXISBANK.NS,R2,Financial Services,Named Sector,2022-04-28,2022-05-04,776.9000244140625,707.2000122070312,85,21.82085357400673,711.4374636920423,False,-6050.649540710445,-8.971554899821113,4,Initial Stop,1.0,False,False
SUZLON.NS,R2,Capital Goods,Named Sector,2022-04-28,2022-05-06,9.595335006713867,8.81485366821289,602,0.5401268362411498,7.974954497990418,False,-480.9326993598934,-8.133966536393704,5,Time Stop,1.0,False,False
SBILIFE.NS,R2,Financial Services,Named Sector,2022-09-27,2022-09-28,1266.0,1220.5647318907277,11,29.594234864642704,1177.2172954060718,False,-527.1401612527916,-3.5888837369093465,2,Initial Stop,1.0,False,False
ADANIGREEN.NS,R2,Power,Named Sector,2022-09-27,2022-09-28,2230.949951171875,2051.050048828125,10,90.55571459750334,1959.2828073793648,False,-1841.8190234374997,-8.06382510953471,2,Initial Stop,1.0,False,False
SBICARD.NS,R2,Others,Others,2022-09-26,2022-10-03,910.0,907.5,12,25.492382775176136,833.5228516744716,False,-51.80999999999767,-0.27472527472527475,5,SMA Exit,1.0,False,False
ADANIPOWER.NS,R2,Power,Named Sector,2022-09-27,2022-10-04,72.79000091552734,72.0,75,3.352729951083579,62.731811062276606,False,-70.10931873321442,-1.0853151608613638,5,Time Stop,1.0,False,False
DMART.NS,R2,Others,Others,2022-10-17,2022-10-21,4283.9501953125,4244.0,2,116.8087070071698,3933.5240742909905,False,-96.95629101562372,-0.9325550833017041,4,RSI Overbought,1.0,False,False
TRENT.NS,R2,Consumer Services,Named Sector,2022-11-11,2022-11-18,1472.0999755859375,1403.699951171875,7,42.00733276078464,1346.0779773035836,False,-498.9307703857412,-4.646425212176052,5,Time Stop,1.0,False,False
TITAN.NS,R2,Consumer Durables,Named Sector,2022-11-11,2022-11-18,2671.0,2580.0,5,60.470957562012885,2489.5871273139614,False,-481.2549999999974,-3.406963684013478,5,Time Stop,1.0,False,False
FORTIS.NS,R2,Healthcare,Named Sector,2022-11-24,2022-11-25,278.20001220703125,285.95001220703125,30,10.343923077760783,247.1682429737489,False,215.5754992675793,2.785765513997388,1,RSI Overbought,1.0,False,False
TRENT.NS,R2,Consumer Services,Named Sector,2022-12-19,2022-12-23,1395.0,1284.4000244140625,10,30.829646052517482,1302.5110618424476,False,-1132.7937561035142,-7.928313662074372,5,Initial Stop,1.0,False,False
INDUSINDBK.NS,R2,Others,Others,2022-12-26,2022-12-26,1150.0,1150.0,13,30.302082437316194,1059.0937526880514,True,-29.899999999999636,0.0,1,Chandelier Stop,1.0,False,False
PHOENIXLTD.NS,R2,Realty,Named Sector,2022-12-23,2022-12-28,668.3250122070312,685.5,12,24.070206457554214,596.1143928343686,False,189.85395336914098,2.5698556060697526,3,SMA Exit,1.0,False,False
PRESTIGE.NS,R2,Realty,Named Sector,2022-12-22,2022-12-29,453.2000122070313,446.0,16,16.99052298682844,402.22844324654596,False,-129.5873955078132,-1.5887052103039638,5,Time Stop,1.0,False,False
BLUESTARCO.NS,R2,Consumer Durables,Named Sector,2022-12-26,2022-12-30,597.5,599.9749755859375,17,18.155179608303577,543.0344611750893,False,21.717510375976417,0.41422185538702927,4,SMA Exit,1.0,False,False
ADANIENT.NS,R2,Metals & Mining,Named Sector,2022-12-26,2022-12-30,3653.0,3829.699951171875,7,121.20637148022595,3289.380885559322,True,1184.5207585449243,4.837118838540241,4,RSI Overbought,1.0,False,False
TITAN.NS,R2,Consumer Durables,Named Sector,2023-01-10,2023-01-17,2495.0,2405.0,5,54.78826911845341,2330.6351926446396,False,-474.4999999999982,-3.6072144288577155,5,Time Stop,1.0,False,False
ATGL.NS,R2,Energy,Named Sector,2023-01-27,2023-01-27,3477.0,2928.0,2,160.26996395768558,2996.1901081269434,False,-1110.8099999999986,-15.789473684210526,1,Initial Stop,1.0,False,False
ULTRACEMCO.NS,R2,Construction Materials,Named Sector,2023-01-24,2023-01-31,6882.0,6925.0,2,137.7219711486232,6468.83408655413,False,58.38600000000042,0.6248183667538506,4,RSI Overbought,1.0,False,False
EXIDEIND.NS,R2,Auto,Named Sector,2023-01-31,2023-01-31,175.85000610351562,175.85000610351562,36,4.76337721212031,161.55987446715469,True,-12.661200439452841,0.0,1,Chandelier Stop,1.0,False,False
SBILIFE.NS,R2,Financial Services,Named Sector,2023-01-27,2023-02-01,1263.699951171875,1109.4000244140625,10,27.82699163662903,1180.2189762619878,False,-1566.7302673339818,-12.210171141869916,4,Initial Stop,1.0,False,False
ABB.NS,R2,Capital Goods,Named Sector,2023-01-30,2023-02-03,2813.0,2845.0,5,66.27127094500851,2614.1861871649744,False,131.71000000000095,1.1375755421258442,4,SMA Exit,1.0,False,False
PHOENIXLTD.NS,R2,Realty,Named Sector,2023-01-30,2023-02-03,672.1500244140625,672.1500244140625,10,20.550538905713317,610.4984076969225,True,-13.443000488280632,0.0,5,Chandelier Stop,1.0,False,False
MAXHEALTH.NS,R2,Healthcare,Named Sector,2023-02-16,2023-02-20,421.7000122070313,436.9500122070313,25,12.108348838710459,385.3749656908999,False,359.78374938964953,3.6163148111347687,2,SMA Exit,1.0,False,False
IDFCFIRSTB.NS,R2,Financial Services,Named Sector,2023-02-20,2023-02-22,56.0,53.400001525878906,168,1.6593957267769777,51.021812819669066,False,-455.1789439086915,-4.642854418073382,3,Initial Stop,1.0,False,False
SIEMENS.NS,R2,Capital Goods,Named Sector,2023-08-11,2023-08-21,2154.2294921875,2132.45166015625,5,59.54437981873947,1975.5963527312815,False,-130.32256591796795,-1.0109337055420138,5,Time Stop,1.0,False,False
SBILIFE.NS,R2,Financial Services,Named Sector,2023-08-22,2023-08-24,1284.3499755859375,1299.9000244140625,11,26.180291333952958,1205.8091015840787,False,142.62378710937628,1.2107329874032864,2,SMA Exit,1.0,False,False
RELIANCE.NS,R2,Energy,Named Sector,2023-08-28,2023-09-04,1236.0,1206.324951171875,13,23.601124062287404,1165.1966278131379,False,-417.5258591308575,-2.4008939181330904,5,Time Stop,1.0,False,False
LODHA.NS,R2,Realty,Named Sector,2023-09-25,2023-09-27,742.9500122070312,788.0,9,33.78407152649537,641.5977976275451,True,391.67134002685634,6.0636633761054535,2,SMA Exit,1.0,False,False
M&M.NS,R2,Auto,Named Sector,2023-10-05,2023-10-09,1533.0,1540.0,8,39.75499270673031,1413.735021879809,False,31.416000000001077,0.45662100456621,2,SMA Exit,1.0,False,False
AUBANK.NS,R2,Financial Services,Named Sector,2023-10-05,2023-10-11,702.0,718.9000244140625,17,17.32788009992786,650.0163597002164,False,263.14511462402334,2.4074108851940883,4,RSI Overbought,1.0,False,False
FORTIS.NS,R2,Healthcare,Named Sector,2023-10-06,2023-10-11,329.70001220703125,333.3999938964844,29,8.673676584819896,303.6789824525716,False,88.06956881713995,1.1222267371739632,3,RSI Overbought,1.0,False,False
MFSL.NS,R2,Financial Services,Named Sector,2023-10-25,2023-10-30,890.0,909.5,11,24.1603335146585,817.5189994560245,False,194.70550000000003,2.191011235955056,3,RSI Overbought,1.0,False,False
ABB.NS,R2,Capital Goods,Named Sector,2023-10-25,2023-10-30,3949.0,4036.60009765625,5,100.28714082457022,3648.1385775262893,False,398.0724877929715,2.2182855825841985,3,RSI Overbought,1.0,False,False
COROMANDEL.NS,R2,Chemicals,Named Sector,2023-10-25,2023-10-30,1117.699951171875,1040.6486148502872,10,25.683778773862564,1040.6486148502872,False,-792.0968488760973,-6.893740689601153,4,Initial Stop,1.0,False,False
GODREJPROP.NS,R2,Realty,Named Sector,2023-10-23,2023-10-31,1649.0,1635.0,6,44.687712498776776,1514.9368625036695,False,-103.7039999999979,-0.8489993935718617,5,RSI Overbought,1.0,False,False
KPITTECH.NS,R2,IT,Named Sector,2023-10-25,2023-10-31,1163.0,1200.0,7,39.934663013337904,1043.1960109599863,False,242.45900000000165,3.181427343078246,4,SMA Exit,1.0,False,False
APLAPOLLO.NS,R2,Metals & Mining,Named Sector,2023-10-25,2023-11-01,1642.0,1570.0,5,58.07162927321197,1467.7851121803642,False,-376.0599999999995,-4.38489646772229,5,Time Stop,1.0,False,False
JSWSTEEL.NS,R2,Metals & Mining,Named Sector,2023-10-25,2023-11-01,754.0999755859375,736.9000244140625,13,16.071794535361168,705.884591979854,False,-242.9823652343748,-2.280858205639192,5,Time Stop,1.0,False,False
KEI.NS,R2,Capital Goods,Named Sector,2023-10-25,2023-11-01,2545.89990234375,2452.0,6,77.57131593302586,2313.1859545446723,False,-593.3868134765598,-3.688279427533893,5,Time Stop,1.0,False,False
DIXON.NS,R2,Consumer Durables,Named Sector,2023-11-01,2023-11-03,5125.0,5383.2998046875,5,147.52403507714914,4682.4278947685525,True,1238.9575244140651,5.03999618902439,2,SMA Exit,1.0,False,False
DRREDDY.NS,R2,Healthcare,Named Sector,2023-10-31,2023-11-07,1074.800048828125,1074.800048828125,11,22.640283202506815,1006.8791992206045,False,-23.645601074216756,0.0,5,SMA Exit,1.0,False,False
BAJFINANCE.NS,R2,Financial Services,Named Sector,2024-01-18,2024-01-29,729.5999755859375,708.5499877929688,20,15.48595039860322,683.1421243901278,False,-449.76275512695065,-2.885140967290141,5,Time Stop,1.0,False,False
SOLARINDS.NS,R2,Chemicals,Named Sector,2024-01-25,2024-02-02,6697.60009765625,6350.0,2,242.17005753183406,5971.089925060748,False,-721.2953955078119,-5.189920159280467,5,Time Stop,1.0,False,False
BSE.NS,R2,Financial Services,Named Sector,2024-02-14,2024-02-21,760.0,769.3333129882812,8,37.12327496843329,648.6301750947001,False,62.43183740234508,1.2280674984580593,5,Time Stop,1.0,False,False
MFSL.NS,R2,Financial Services,Named Sector,2024-02-26,2024-02-29,929.5,964.4500122070312,9,31.74786956196321,834.2563913141104,True,297.5045597534172,3.7600873810684505,3,SMA Exit,1.0,False,False
SBILIFE.NS,R2,Financial Services,Named Sector,2024-03-06,2024-03-12,1492.25,1533.0,8,37.148401725536694,1380.80479482339,True,301.7980000000025,2.730775674317306,3,SMA Exit,1.0,False,False
GLENMARK.NS,R2,Healthcare,Named Sector,2024-03-14,2024-03-14,890.5499877929688,890.5499877929688,11,32.805744261133654,792.1327550095677,True,-19.59209973144425,0.0,1,Chandelier Stop,1.0,False,False
ADANIPOWER.NS,R2,Power,Named Sector,2024-03-14,2024-03-14,100.37999725341795,100.37999725341795,30,4.037674744748669,88.26697301917194,True,-6.022799835204751,0.0,1,Chandelier Stop,1.0,False,False
JINDALSTEL.NS,R2,Others,Others,2024-03-14,2024-03-19,764.9500122070312,806.0,13,27.270636067642283,683.1381040041044,True,513.2274911499044,5.366362133197627,3,SMA Exit,1.0,False,False
OBEROIRLTY.NS,R2,Realty,Named Sector,2024-03-14,2024-03-19,1295.0,1356.300048828125,10,42.418563126243036,1167.7443106212709,True,586.4874877929706,4.733594504102316,3,SMA Exit,1.0,False,False
GRASIM.NS,R2,Construction Materials,Named Sector,2024-03-14,2024-03-19,2149.89990234375,2199.0,11,54.997951113975056,1984.9060490018248,False,492.26317529297376,2.2838318008537373,3,SMA Exit,1.0,False,False
INDUSTOWER.NS,R2,Telecom,Named Sector,2024-03-14,2024-03-19,234.8500061035156,234.8500061035156,27,11.07621166536508,201.62137110742037,True,-12.681900329588643,0.0,4,Chandelier Stop,1.0,False,False
PRESTIGE.NS,R2,Realty,Named Sector,2024-03-14,2024-03-21,1093.0,1047.050048828125,7,65.3606565910488,896.9180302268536,False,-336.6300085449211,-4.204021150217292,5,Time Stop,1.0,False,False
BHARATFORG.NS,R2,Others,Others,2024-03-15,2024-03-22,1117.949951171875,1102.0,9,37.5495397742979,1005.3013318489814,False,-163.5291101074199,-1.4267142420066026,5,Time Stop,1.0,False,False
AXISBANK.NS,R2,Financial Services,Named Sector,2024-03-15,2024-03-22,1056.25,1040.0999755859375,13,25.182667855350818,980.7019964339476,False,-237.20286706542902,-1.5289963942307692,5,Time Stop,1.0,False,False
MANKIND.NS,R2,Healthcare,Named Sector,2024-04-16,2024-04-19,2247.35009765625,2350.050048828125,14,77.91016644585609,2013.6195983186817,True,1373.4357143554698,4.569824313487261,2,SMA Exit,1.0,False,False
GMRAIRPORT.NS,R2,Others,Others,2024-04-16,2024-04-24,80.5,82.75,115,2.7028703852450384,72.39138884426488,False,239.9762499999997,2.7950310559006213,5,RSI Overbought,1.0,False,False
